task_id	family	instruction	semantic_count	components	full_successes	full_episodes	full_sr	failure_episode	goal_atoms	atom_first_steps	atom_final	max_simultaneous	combination_first_steps	subtasks_reached	num_subtasks	partial_kind	derived_two_step_instruction	failure_video	comparison_png	stove_turn_knob_frames
COMP_240	C11_object_suite_basket_triples	Put the alphabet soup, the salad dressing, and the cream cheese box in the basket one after another.	3	Put the alphabet soup in the basket | Put the salad dressing in the basket | Put the cream cheese box in the basket	0	5	0.0	0	in(alphabet_soup_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region)	[155, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 155}"	5	6			../assets/composition/failure_videos/COMP_240/COMP_240_ep000_fail.mp4	../assets/composition/comparison_png/COMP_240__put_the_alphabet_soup_the_salad_dressing_and_the_cream_cheese_box_in_the_basket_one_after_another.png	0
COMP_241	C11_object_suite_basket_triples	Put the alphabet soup, the salad dressing, and the milk in the basket one after another.	3	Put the alphabet soup in the basket | Put the salad dressing in the basket | Put the milk in the basket	0	5	0.0	1	in(alphabet_soup_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region)	[157, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 157}"	6	6			../assets/composition/failure_videos/COMP_241/COMP_241_ep001_fail.mp4	../assets/composition/comparison_png/COMP_241__put_the_alphabet_soup_the_salad_dressing_and_the_milk_in_the_basket_one_after_another.png	0
COMP_242	C11_object_suite_basket_triples	Put the alphabet soup, the salad dressing, and the tomato sauce in the basket one after another.	3	Put the alphabet soup in the basket | Put the salad dressing in the basket | Put the tomato sauce in the basket	0	5	0.0	2	in(alphabet_soup_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[157, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 157}"	6	6			../assets/composition/failure_videos/COMP_242/COMP_242_ep002_fail.mp4	../assets/composition/comparison_png/COMP_242__put_the_alphabet_soup_the_salad_dressing_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_243	C11_object_suite_basket_triples	Put the alphabet soup, the salad dressing, and the butter in the basket one after another.	3	Put the alphabet soup in the basket | Put the salad dressing in the basket | Put the butter in the basket	0	5	0.0	2	in(alphabet_soup_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[159, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 159}"	6	6			../assets/composition/failure_videos/COMP_243/COMP_243_ep002_fail.mp4	../assets/composition/comparison_png/COMP_243__put_the_alphabet_soup_the_salad_dressing_and_the_butter_in_the_basket_one_after_another.png	0
COMP_244	C11_object_suite_basket_triples	Put the alphabet soup, the cream cheese box, and the milk in the basket one after another.	3	Put the alphabet soup in the basket | Put the cream cheese box in the basket | Put the milk in the basket	0	5	0.0	4	in(alphabet_soup_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region)	[161, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 161}"	5	6			../assets/composition/failure_videos/COMP_244/COMP_244_ep004_fail.mp4	../assets/composition/comparison_png/COMP_244__put_the_alphabet_soup_the_cream_cheese_box_and_the_milk_in_the_basket_one_after_another.png	0
COMP_245	C11_object_suite_basket_triples	Put the alphabet soup, the cream cheese box, and the tomato sauce in the basket one after another.	3	Put the alphabet soup in the basket | Put the cream cheese box in the basket | Put the tomato sauce in the basket	0	5	0.0	1	in(alphabet_soup_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[156, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 156}"	5	6			../assets/composition/failure_videos/COMP_245/COMP_245_ep001_fail.mp4	../assets/composition/comparison_png/COMP_245__put_the_alphabet_soup_the_cream_cheese_box_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_246	C11_object_suite_basket_triples	Put the alphabet soup, the cream cheese box, and the butter in the basket one after another.	3	Put the alphabet soup in the basket | Put the cream cheese box in the basket | Put the butter in the basket	0	5	0.0	2	in(alphabet_soup_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[158, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 158}"	6	6			../assets/composition/failure_videos/COMP_246/COMP_246_ep002_fail.mp4	../assets/composition/comparison_png/COMP_246__put_the_alphabet_soup_the_cream_cheese_box_and_the_butter_in_the_basket_one_after_another.png	0
COMP_247	C11_object_suite_basket_triples	Put the alphabet soup, the milk, and the tomato sauce in the basket one after another.	3	Put the alphabet soup in the basket | Put the milk in the basket | Put the tomato sauce in the basket	0	5	0.0	0	in(alphabet_soup_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[153, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 153}"	5	6			../assets/composition/failure_videos/COMP_247/COMP_247_ep000_fail.mp4	../assets/composition/comparison_png/COMP_247__put_the_alphabet_soup_the_milk_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_248	C11_object_suite_basket_triples	Put the alphabet soup, the milk, and the butter in the basket one after another.	3	Put the alphabet soup in the basket | Put the milk in the basket | Put the butter in the basket	0	5	0.0	2	in(alphabet_soup_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[153, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 153}"	6	6			../assets/composition/failure_videos/COMP_248/COMP_248_ep002_fail.mp4	../assets/composition/comparison_png/COMP_248__put_the_alphabet_soup_the_milk_and_the_butter_in_the_basket_one_after_another.png	0
COMP_249	C11_object_suite_basket_triples	Put the alphabet soup, the tomato sauce, and the butter in the basket one after another.	3	Put the alphabet soup in the basket | Put the tomato sauce in the basket | Put the butter in the basket	0	5	0.0	2	in(alphabet_soup_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[158, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 158}"	5	6			../assets/composition/failure_videos/COMP_249/COMP_249_ep002_fail.mp4	../assets/composition/comparison_png/COMP_249__put_the_alphabet_soup_the_tomato_sauce_and_the_butter_in_the_basket_one_after_another.png	0
COMP_250	C11_object_suite_basket_triples	Put the salad dressing, the cream cheese box, and the milk in the basket one after another.	3	Put the salad dressing in the basket | Put the cream cheese box in the basket | Put the milk in the basket	0	5	0.0	2	in(salad_dressing_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	4	6			../assets/composition/failure_videos/COMP_250/COMP_250_ep002_fail.mp4	../assets/composition/comparison_png/COMP_250__put_the_salad_dressing_the_cream_cheese_box_and_the_milk_in_the_basket_one_after_another.png	0
COMP_251	C11_object_suite_basket_triples	Put the salad dressing, the cream cheese box, and the tomato sauce in the basket one after another.	3	Put the salad dressing in the basket | Put the cream cheese box in the basket | Put the tomato sauce in the basket	0	5	0.0	4	in(salad_dressing_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[null, 404, null]	[false, true, false]	1	"{""000"": 0, ""010"": 404}"	6	6			../assets/composition/failure_videos/COMP_251/COMP_251_ep004_fail.mp4	../assets/composition/comparison_png/COMP_251__put_the_salad_dressing_the_cream_cheese_box_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_252	C11_object_suite_basket_triples	Put the salad dressing, the cream cheese box, and the butter in the basket one after another.	3	Put the salad dressing in the basket | Put the cream cheese box in the basket | Put the butter in the basket	0	5	0.0	1	in(salad_dressing_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_252/COMP_252_ep001_fail.mp4	../assets/composition/comparison_png/COMP_252__put_the_salad_dressing_the_cream_cheese_box_and_the_butter_in_the_basket_one_after_another.png	0
COMP_253	C11_object_suite_basket_triples	Put the salad dressing, the milk, and the tomato sauce in the basket one after another.	3	Put the salad dressing in the basket | Put the milk in the basket | Put the tomato sauce in the basket	0	5	0.0	0	in(salad_dressing_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[null, null, 758]	[false, false, true]	1	"{""000"": 0, ""001"": 758}"	6	6			../assets/composition/failure_videos/COMP_253/COMP_253_ep000_fail.mp4	../assets/composition/comparison_png/COMP_253__put_the_salad_dressing_the_milk_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_254	C11_object_suite_basket_triples	Put the salad dressing, the milk, and the butter in the basket one after another.	3	Put the salad dressing in the basket | Put the milk in the basket | Put the butter in the basket	0	5	0.0	1	in(salad_dressing_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_254/COMP_254_ep001_fail.mp4	../assets/composition/comparison_png/COMP_254__put_the_salad_dressing_the_milk_and_the_butter_in_the_basket_one_after_another.png	0
COMP_255	C11_object_suite_basket_triples	Put the salad dressing, the tomato sauce, and the butter in the basket one after another.	3	Put the salad dressing in the basket | Put the tomato sauce in the basket | Put the butter in the basket	0	5	0.0	0	in(salad_dressing_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_255/COMP_255_ep000_fail.mp4	../assets/composition/comparison_png/COMP_255__put_the_salad_dressing_the_tomato_sauce_and_the_butter_in_the_basket_one_after_another.png	0
COMP_256	C11_object_suite_basket_triples	Put the cream cheese box, the milk, and the tomato sauce in the basket one after another.	3	Put the cream cheese box in the basket | Put the milk in the basket | Put the tomato sauce in the basket	0	5	0.0	0	in(cream_cheese_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	5	6			../assets/composition/failure_videos/COMP_256/COMP_256_ep000_fail.mp4	../assets/composition/comparison_png/COMP_256__put_the_cream_cheese_box_the_milk_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_257	C11_object_suite_basket_triples	Put the cream cheese box, the milk, and the butter in the basket one after another.	3	Put the cream cheese box in the basket | Put the milk in the basket | Put the butter in the basket	0	5	0.0	1	in(cream_cheese_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_257/COMP_257_ep001_fail.mp4	../assets/composition/comparison_png/COMP_257__put_the_cream_cheese_box_the_milk_and_the_butter_in_the_basket_one_after_another.png	0
COMP_258	C11_object_suite_basket_triples	Put the cream cheese box, the tomato sauce, and the butter in the basket one after another.	3	Put the cream cheese box in the basket | Put the tomato sauce in the basket | Put the butter in the basket	0	5	0.0	0	in(cream_cheese_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[null, 731, null]	[false, true, false]	1	"{""000"": 0, ""010"": 731}"	5	6			../assets/composition/failure_videos/COMP_258/COMP_258_ep000_fail.mp4	../assets/composition/comparison_png/COMP_258__put_the_cream_cheese_box_the_tomato_sauce_and_the_butter_in_the_basket_one_after_another.png	0
COMP_259	C11_object_suite_basket_triples	Put the milk, the tomato sauce, and the butter in the basket one after another.	3	Put the milk in the basket | Put the tomato sauce in the basket | Put the butter in the basket	0	5	0.0	1	in(milk_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	5	6			../assets/composition/failure_videos/COMP_259/COMP_259_ep001_fail.mp4	../assets/composition/comparison_png/COMP_259__put_the_milk_the_tomato_sauce_and_the_butter_in_the_basket_one_after_another.png	0
COMP_260	C11_object_suite_basket_triples	Put the bbq sauce, the chocolate pudding, and the ketchup in the basket one after another.	3	Put the bbq sauce in the basket | Put the chocolate pudding in the basket | Put the ketchup in the basket	0	5	0.0	1	in(bbq_sauce_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region)	[140, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 140}"	6	6			../assets/composition/failure_videos/COMP_260/COMP_260_ep001_fail.mp4	../assets/composition/comparison_png/COMP_260__put_the_bbq_sauce_the_chocolate_pudding_and_the_ketchup_in_the_basket_one_after_another.png	0
COMP_261	C11_object_suite_basket_triples	Put the bbq sauce, the chocolate pudding, and the salad dressing in the basket one after another.	3	Put the bbq sauce in the basket | Put the chocolate pudding in the basket | Put the salad dressing in the basket	0	5	0.0	4	in(bbq_sauce_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region)	[192, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 192}"	6	6			../assets/composition/failure_videos/COMP_261/COMP_261_ep004_fail.mp4	../assets/composition/comparison_png/COMP_261__put_the_bbq_sauce_the_chocolate_pudding_and_the_salad_dressing_in_the_basket_one_after_another.png	0
COMP_262	C11_object_suite_basket_triples	Put the bbq sauce, the chocolate pudding, and the alphabet soup in the basket one after another.	3	Put the bbq sauce in the basket | Put the chocolate pudding in the basket | Put the alphabet soup in the basket	0	5	0.0	3	in(bbq_sauce_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region) | in(alphabet_soup_1, basket_1_contain_region)	[261, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 261}"	4	6			../assets/composition/failure_videos/COMP_262/COMP_262_ep003_fail.mp4	../assets/composition/comparison_png/COMP_262__put_the_bbq_sauce_the_chocolate_pudding_and_the_alphabet_soup_in_the_basket_one_after_another.png	0
